,iter,idx,y,best_so_far,method,x1,x2,x3,x4,x5,seed
3089,4,32,770.3499755859375,770.3499755859375,baseline_ei,40.290000915527344,58.81999969482422,0.28999999165534973,0.4099999964237213,0.1899999976158142,59
3090,5,137,215.92999267578125,770.3499755859375,baseline_ei,77.7300033569336,20.639999389648438,1.5800000429153442,0.03999999910593033,0.03999999910593033,59
3091,6,164,199.10000610351562,770.3499755859375,baseline_ei,90.0,10.0,0.0,0.0,0.0,59
3092,7,0,45.970001220703125,770.3499755859375,baseline_ei,15.0,0.0,0.0,85.0,0.0,59
3093,8,58,543.75,770.3499755859375,baseline_ei,44.75,52.91999816894531,0.20999999344348907,1.3200000524520874,0.8399999737739563,59
3094,9,35,160.6199188232422,770.3499755859375,baseline_ei,41.40999984741211,52.849998474121094,1.8799999952316284,2.5199999809265137,1.4199999570846558,59
3095,10,100,283.8599853515625,770.3499755859375,baseline_ei,51.72999954223633,32.119998931884766,3.9200000762939453,2.2899999618530273,9.960000038146973,59
3096,11,177,6.989999771118164,770.3499755859375,baseline_ei,96.2699966430664,0.27000001072883606,2.0199999809265137,0.8500000238418579,0.5099999904632568,59
3097,12,129,411.82000732421875,770.3499755859375,baseline_ei,70.0,30.0,0.0,0.0,0.0,59
3098,13,121,47.220001220703125,770.3499755859375,baseline_ei,60.099998474121094,38.38999938964844,0.550000011920929,0.10999999940395355,0.8600000143051147,59
3099,14,122,41.898338317871094,770.3499755859375,baseline_ei,60.34000015258789,26.06999969482422,6.5,2.309999942779541,4.869999885559082,59
3100,15,80,328.45001220703125,770.3499755859375,baseline_ei,47.130001068115234,46.95000076293945,4.28000020980835,1.0800000429153442,0.5699999928474426,59
3101,16,42,696.0574951171875,770.3499755859375,baseline_ei,42.33000183105469,51.83000183105469,2.75,2.869999885559082,0.3199999928474426,59
3102,17,36,162.7067108154297,770.3499755859375,baseline_ei,41.599998474121094,51.43000030517578,2.0999999046325684,4.909999847412109,0.03999999910593033,59
3103,18,13,215.3699951171875,770.3499755859375,baseline_ei,25.0,0.0,0.0,0.0,75.0,59
3104,19,24,636.47998046875,770.3499755859375,baseline_ei,38.380001068115234,48.279998779296875,0.03999999910593033,0.5699999928474426,12.710000038146973,59
3105,-3,6,17.889999389648438,17.889999389648438,baseline_ei,18.739999771118164,0.17000000178813934,18.40999984741211,36.130001068115234,26.579999923706055,60
3106,-2,103,271.55999755859375,271.55999755859375,baseline_ei,53.400001525878906,33.900001525878906,1.1799999475479126,11.34000015258789,0.25,60
3107,-1,132,7.199999809265137,271.55999755859375,baseline_ei,73.98999786376953,0.5,25.18000030517578,0.2800000011920929,0.03999999910593033,60
3108,0,67,135.26524353027344,271.55999755859375,baseline_ei,45.599998474121094,46.5,1.6699999570846558,3.9600000381469727,2.259999990463257,60
3109,1,130,179.1199951171875,271.55999755859375,baseline_ei,70.13999938964844,27.18000030517578,1.4500000476837158,0.27000001072883606,0.9700000286102295,60
3110,2,51,297.95001220703125,297.95001220703125,baseline_ei,43.83000183105469,36.369998931884766,0.9900000095367432,2.440000057220459,16.399999618530273,60
3111,3,59,117.41999816894531,297.95001220703125,baseline_ei,44.79999923706055,37.400001525878906,6.809999942779541,5.829999923706055,5.179999828338623,60
3112,4,75,356.760009765625,356.760009765625,baseline_ei,46.689998626708984,37.38999938964844,0.03999999910593033,1.8600000143051147,14.050000190734863,60
3113,5,120,588.4650268554688,588.4650268554688,baseline_ei,60.0,40.0,0.0,0.0,0.0,60
3114,6,121,47.220001220703125,588.4650268554688,baseline_ei,60.099998474121094,38.38999938964844,0.550000011920929,0.10999999940395355,0.8600000143051147,60
3115,7,13,215.3699951171875,588.4650268554688,baseline_ei,25.0,0.0,0.0,0.0,75.0,60
3116,8,14,37.09000015258789,588.4650268554688,baseline_ei,30.0,0.0,0.0,70.0,0.0,60
3117,9,30,738.6629028320312,738.6629028320312,baseline_ei,40.0,60.0,0.0,0.0,0.0,60
3118,10,33,703.3133544921875,738.6629028320312,baseline_ei,40.66999816894531,59.2599983215332,0.03999999910593033,0.03999999910593033,0.07000000029802322,60
3119,11,99,117.30500030517578,738.6629028320312,baseline_ei,50.7400016784668,41.04999923706055,1.649999976158142,4.690000057220459,1.8700000047683716,60
3120,12,53,649.9485473632812,738.6629028320312,baseline_ei,44.29999923706055,54.68000030517578,0.03999999910593033,0.28999999165534973,0.7799999713897705,60
3121,13,32,770.3499755859375,770.3499755859375,baseline_ei,40.290000915527344,58.81999969482422,0.28999999165534973,0.4099999964237213,0.1899999976158142,60
3122,14,164,199.10000610351562,770.3499755859375,baseline_ei,90.0,10.0,0.0,0.0,0.0,60
3123,15,142,11.925000190734863,770.3499755859375,baseline_ei,83.16999816894531,1.7200000286102295,3.5399999618530273,2.430000066757202,9.069999694824219,60
3124,16,31,406.4700012207031,770.3499755859375,baseline_ei,40.02000045776367,41.4900016784668,0.07999999821186066,13.949999809265137,4.559999942779541,60
3125,17,15,15.5600004196167,770.3499755859375,baseline_ei,30.0,0.0,70.0,0.0,0.0,60
3126,18,58,543.75,770.3499755859375,baseline_ei,44.75,52.91999816894531,0.20999999344348907,1.3200000524520874,0.8399999737739563,60
3127,19,35,160.6199188232422,770.3499755859375,baseline_ei,41.40999984741211,52.849998474121094,1.8799999952316284,2.5199999809265137,1.4199999570846558,60
3128,-3,14,37.09000015258789,37.09000015258789,baseline_ei,30.0,0.0,0.0,70.0,0.0,61
3129,-2,87,326.5400085449219,326.5400085449219,baseline_ei,48.68000030517578,39.720001220703125,10.970000267028809,0.5799999833106995,0.03999999910593033,61
3130,-1,108,140.6999969482422,326.5400085449219,baseline_ei,55.0,0.0,0.0,0.0,45.0,61
3131,0,53,649.9485473632812,649.9485473632812,baseline_ei,44.29999923706055,54.68000030517578,0.03999999910593033,0.28999999165534973,0.7799999713897705,61
3132,1,30,738.6629028320312,738.6629028320312,baseline_ei,40.0,60.0,0.0,0.0,0.0,61
3133,2,15,15.5600004196167,738.6629028320312,baseline_ei,30.0,0.0,70.0,0.0,0.0,61
3134,3,33,703.3133544921875,738.6629028320312,baseline_ei,40.66999816894531,59.2599983215332,0.03999999910593033,0.03999999910593033,0.07000000029802322,61
3135,4,32,770.3499755859375,770.3499755859375,baseline_ei,40.290000915527344,58.81999969482422,0.28999999165534973,0.4099999964237213,0.1899999976158142,61
3136,5,177,6.989999771118164,770.3499755859375,baseline_ei,96.2699966430664,0.27000001072883606,2.0199999809265137,0.8500000238418579,0.5099999904632568,61
3137,6,24,636.47998046875,770.3499755859375,baseline_ei,38.380001068115234,48.279998779296875,0.03999999910593033,0.5699999928474426,12.710000038146973,61
3138,7,18,382.45001220703125,770.3499755859375,baseline_ei,34.959999084472656,44.31999969482422,1.7999999523162842,14.010000228881836,4.960000038146973,61
3139,8,13,215.3699951171875,770.3499755859375,baseline_ei,25.0,0.0,0.0,0.0,75.0,61
3140,9,58,543.75,770.3499755859375,baseline_ei,44.75,52.91999816894531,0.20999999344348907,1.3200000524520874,0.8399999737739563,61
3141,10,26,687.780029296875,770.3499755859375,baseline_ei,38.91999816894531,49.279998779296875,0.09000000357627869,0.949999988079071,10.670000076293945,61
3142,11,119,33.439998626708984,770.3499755859375,baseline_ei,60.0,0.0,0.0,40.0,0.0,61
3143,12,122,41.898338317871094,770.3499755859375,baseline_ei,60.34000015258789,26.06999969482422,6.5,2.309999942779541,4.869999885559082,61
3144,13,22,697.4000244140625,770.3499755859375,baseline_ei,38.290000915527344,47.369998931884766,0.949999988079071,0.6000000238418579,12.869999885559082,61
3145,14,12,18.43000030517578,770.3499755859375,baseline_ei,20.56999969482422,0.18000000715255737,35.599998474121094,39.40999984741211,4.159999847412109,61
3146,15,19,328.33831787109375,770.3499755859375,baseline_ei,36.880001068115234,41.599998474121094,2.6700000762939453,1.850000023841858,16.989999771118164,61
3147,16,164,199.10000610351562,770.3499755859375,baseline_ei,90.0,10.0,0.0,0.0,0.0,61
3148,17,6,17.889999389648438,770.3499755859375,baseline_ei,18.739999771118164,0.17000000178813934,18.40999984741211,36.130001068115234,26.579999923706055,61
3149,18,35,160.6199188232422,770.3499755859375,baseline_ei,41.40999984741211,52.849998474121094,1.8799999952316284,2.5199999809265137,1.4199999570846558,61
3150,19,42,696.0574951171875,770.3499755859375,baseline_ei,42.33000183105469,51.83000183105469,2.75,2.869999885559082,0.3199999928474426,61
3151,-3,12,18.43000030517578,18.43000030517578,baseline_ei,20.56999969482422,0.18000000715255737,35.599998474121094,39.40999984741211,4.159999847412109,62
3152,-2,25,44.099998474121094,44.099998474121094,baseline_ei,38.900001525878906,0.029999999329447746,0.20999999344348907,2.950000047683716,57.95000076293945,62
3153,-1,2,20.030000686645508,44.099998474121094,baseline_ei,16.8799991607666,1.25,24.959999084472656,49.58000183105469,7.320000171661377,62
3154,0,13,215.3699951171875,215.3699951171875,baseline_ei,25.0,0.0,0.0,0.0,75.0,62
3155,1,30,738.6629028320312,738.6629028320312,baseline_ei,40.0,60.0,0.0,0.0,0.0,62
3156,2,96,619.9000244140625,738.6629028320312,baseline_ei,50.63999938964844,48.290000915527344,0.23000000417232513,0.4399999976158142,0.4099999964237213,62
3157,3,33,703.3133544921875,738.6629028320312,baseline_ei,40.66999816894531,59.2599983215332,0.03999999910593033,0.03999999910593033,0.07000000029802322,62
3158,4,32,770.3499755859375,770.3499755859375,baseline_ei,40.290000915527344,58.81999969482422,0.28999999165534973,0.4099999964237213,0.1899999976158142,62
3159,5,24,636.47998046875,770.3499755859375,baseline_ei,38.380001068115234,48.279998779296875,0.03999999910593033,0.5699999928474426,12.710000038146973,62
3160,6,17,226.25,770.3499755859375,baseline_ei,34.130001068115234,42.189998626708984,8.789999961853027,13.220000267028809,1.690000057220459,62
3161,7,0,45.970001220703125,770.3499755859375,baseline_ei,15.0,0.0,0.0,85.0,0.0,62
3162,8,53,649.9485473632812,770.3499755859375,baseline_ei,44.29999923706055,54.68000030517578,0.03999999910593033,0.28999999165534973,0.7799999713897705,62
3163,9,15,15.5600004196167,770.3499755859375,baseline_ei,30.0,0.0,70.0,0.0,0.0,62
3164,10,176,26.190000534057617,770.3499755859375,baseline_ei,95.0,0.0,0.0,0.0,5.0,62
3165,11,14,37.09000015258789,770.3499755859375,baseline_ei,30.0,0.0,0.0,70.0,0.0,62
3166,12,94,716.39501953125,770.3499755859375,baseline_ei,50.0,50.0,0.0,0.0,0.0,62
3167,13,89,433.7799987792969,770.3499755859375,baseline_ei,48.970001220703125,50.34000015258789,0.03999999910593033,0.10000000149011612,0.5600000023841858,62
3168,14,37,696.3900146484375,770.3499755859375,baseline_ei,41.630001068115234,45.9900016784668,8.170000076293945,0.03999999910593033,4.239999771118164,62
3169,15,22,697.4000244140625,770.3499755859375,baseline_ei,38.290000915527344,47.369998931884766,0.949999988079071,0.6000000238418579,12.869999885559082,62
3170,16,26,687.780029296875,770.3499755859375,baseline_ei,38.91999816894531,49.279998779296875,0.09000000357627869,0.949999988079071,10.670000076293945,62
3171,17,77,838.3099975585938,838.3099975585938,baseline_ei,46.91999816894531,50.29999923706055,1.5299999713897705,0.03999999910593033,1.2300000190734863,62
3172,18,85,336.239990234375,838.3099975585938,baseline_ei,48.33000183105469,50.130001068115234,1.3200000524520874,0.2199999988079071,0.03999999910593033,62
3173,19,58,543.75,838.3099975585938,baseline_ei,44.75,52.91999816894531,0.20999999344348907,1.3200000524520874,0.8399999737739563,62
3174,-3,132,7.199999809265137,7.199999809265137,baseline_ei,73.98999786376953,0.5,25.18000030517578,0.2800000011920929,0.03999999910593033,63
3175,-2,25,44.099998474121094,44.099998474121094,baseline_ei,38.900001525878906,0.029999999329447746,0.20999999344348907,2.950000047683716,57.95000076293945,63
3176,-1,2,20.030000686645508,44.099998474121094,baseline_ei,16.8799991607666,1.25,24.959999084472656,49.58000183105469,7.320000171661377,63
3177,0,13,215.3699951171875,215.3699951171875,baseline_ei,25.0,0.0,0.0,0.0,75.0,63
3178,1,30,738.6629028320312,738.6629028320312,baseline_ei,40.0,60.0,0.0,0.0,0.0,63
3179,2,24,636.47998046875,738.6629028320312,baseline_ei,38.380001068115234,48.279998779296875,0.03999999910593033,0.5699999928474426,12.710000038146973,63
3180,3,33,703.3133544921875,738.6629028320312,baseline_ei,40.66999816894531,59.2599983215332,0.03999999910593033,0.03999999910593033,0.07000000029802322,63
3181,4,32,770.3499755859375,770.3499755859375,baseline_ei,40.290000915527344,58.81999969482422,0.28999999165534973,0.4099999964237213,0.1899999976158142,63
3182,5,94,716.39501953125,770.3499755859375,baseline_ei,50.0,50.0,0.0,0.0,0.0,63
3183,6,36,162.7067108154297,770.3499755859375,baseline_ei,41.599998474121094,51.43000030517578,2.0999999046325684,4.909999847412109,0.03999999910593033,63
3184,7,37,696.3900146484375,770.3499755859375,baseline_ei,41.630001068115234,45.9900016784668,8.170000076293945,0.03999999910593033,4.239999771118164,63
3185,8,0,45.970001220703125,770.3499755859375,baseline_ei,15.0,0.0,0.0,85.0,0.0,63
3186,9,9,45.34000015258789,770.3499755859375,baseline_ei,19.229999542236328,0.3400000035762787,45.36000061035156,26.030000686645508,9.069999694824219,63
3187,10,14,37.09000015258789,770.3499755859375,baseline_ei,30.0,0.0,0.0,70.0,0.0,63
3188,11,53,649.9485473632812,770.3499755859375,baseline_ei,44.29999923706055,54.68000030517578,0.03999999910593033,0.28999999165534973,0.7799999713897705,63
3189,12,58,543.75,770.3499755859375,baseline_ei,44.75,52.91999816894531,0.20999999344348907,1.3200000524520874,0.8399999737739563,63
3190,13,117,11.4399995803833,770.3499755859375,baseline_ei,59.81999969482422,0.23000000417232513,0.5,38.88999938964844,0.550000011920929,63
3191,14,35,160.6199188232422,770.3499755859375,baseline_ei,41.40999984741211,52.849998474121094,1.8799999952316284,2.5199999809265137,1.4199999570846558,63
3192,15,26,687.780029296875,770.3499755859375,baseline_ei,38.91999816894531,49.279998779296875,0.09000000357627869,0.949999988079071,10.670000076293945,63
3193,16,22,697.4000244140625,770.3499755859375,baseline_ei,38.290000915527344,47.369998931884766,0.949999988079071,0.6000000238418579,12.869999885559082,63
3194,17,89,433.7799987792969,770.3499755859375,baseline_ei,48.970001220703125,50.34000015258789,0.03999999910593033,0.10000000149011612,0.5600000023841858,63
3195,18,20,398.5758361816406,770.3499755859375,baseline_ei,37.290000915527344,43.20000076293945,2.7699999809265137,1.809999942779541,14.9399995803833,63
3196,19,42,696.0574951171875,770.3499755859375,baseline_ei,42.33000183105469,51.83000183105469,2.75,2.869999885559082,0.3199999928474426,63
3197,-3,11,34.349998474121094,34.349998474121094,baseline_ei,19.84000015258789,1.059999942779541,28.700000762939453,33.619998931884766,16.75,64
3198,-2,61,45.529998779296875,45.529998779296875,baseline_ei,45.0,0.0,0.0,55.0,0.0,64
3199,-1,133,7.579999923706055,45.529998779296875,baseline_ei,74.19000244140625,0.07000000029802322,24.760000228881836,0.17000000178813934,0.800000011920929,64
3200,0,14,37.09000015258789,45.529998779296875,baseline_ei,30.0,0.0,0.0,70.0,0.0,64
3201,1,119,33.439998626708984,45.529998779296875,baseline_ei,60.0,0.0,0.0,40.0,0.0,64
3202,2,16,258.43499755859375,258.43499755859375,baseline_ei,34.0099983215332,38.900001525878906,0.7300000190734863,12.680000305175781,13.649999618530273,64
3203,3,26,687.780029296875,687.780029296875,baseline_ei,38.91999816894531,49.279998779296875,0.09000000357627869,0.949999988079071,10.670000076293945,64
3204,4,58,543.75,687.780029296875,baseline_ei,44.75,52.91999816894531,0.20999999344348907,1.3200000524520874,0.8399999737739563,64
3205,5,93,625.3300170898438,687.780029296875,baseline_ei,49.720001220703125,48.060001373291016,1.1100000143051147,0.8899999856948853,0.23000000417232513,64
3206,6,24,636.47998046875,687.780029296875,baseline_ei,38.380001068115234,48.279998779296875,0.03999999910593033,0.5699999928474426,12.710000038146973,64
3207,7,94,716.39501953125,716.39501953125,baseline_ei,50.0,50.0,0.0,0.0,0.0,64
3208,8,126,63.810001373291016,716.39501953125,baseline_ei,68.11000061035156,28.690000534057617,0.8899999856948853,0.9700000286102295,1.350000023841858,64
3209,9,34,293.92999267578125,716.39501953125,baseline_ei,41.22999954223633,49.060001373291016,3.4100000858306885,6.170000076293945,0.14000000059604645,64
3210,10,77,838.3099975585938,838.3099975585938,baseline_ei,46.91999816894531,50.29999923706055,1.5299999713897705,0.03999999910593033,1.2300000190734863,64
3211,11,89,433.7799987792969,838.3099975585938,baseline_ei,48.970001220703125,50.34000015258789,0.03999999910593033,0.10000000149011612,0.5600000023841858,64
3212,12,33,703.3133544921875,838.3099975585938,baseline_ei,40.66999816894531,59.2599983215332,0.03999999910593033,0.03999999910593033,0.07000000029802322,64
3213,13,30,738.6629028320312,838.3099975585938,baseline_ei,40.0,60.0,0.0,0.0,0.0,64
3214,14,32,770.3499755859375,838.3099975585938,baseline_ei,40.290000915527344,58.81999969482422,0.28999999165534973,0.4099999964237213,0.1899999976158142,64
3215,15,35,160.6199188232422,838.3099975585938,baseline_ei,41.40999984741211,52.849998474121094,1.8799999952316284,2.5199999809265137,1.4199999570846558,64
3216,16,37,696.3900146484375,838.3099975585938,baseline_ei,41.630001068115234,45.9900016784668,8.170000076293945,0.03999999910593033,4.239999771118164,64
3217,17,54,8.390000343322754,838.3099975585938,baseline_ei,44.349998474121094,0.18000000715255737,54.470001220703125,0.18000000715255737,0.8100000023841858,64
3218,18,149,29.809999465942383,838.3099975585938,baseline_ei,84.5999984741211,7.559999942779541,0.03999999910593033,7.829999923706055,0.05999999865889549,64
3219,19,53,649.9485473632812,838.3099975585938,baseline_ei,44.29999923706055,54.68000030517578,0.03999999910593033,0.28999999165534973,0.7799999713897705,64
3220,-3,12,18.43000030517578,18.43000030517578,baseline_ei,20.56999969482422,0.18000000715255737,35.599998474121094,39.40999984741211,4.159999847412109,65
3221,-2,25,44.099998474121094,44.099998474121094,baseline_ei,38.900001525878906,0.029999999329447746,0.20999999344348907,2.950000047683716,57.95000076293945,65
3222,-1,6,17.889999389648438,44.099998474121094,baseline_ei,18.739999771118164,0.17000000178813934,18.40999984741211,36.130001068115234,26.579999923706055,65
3223,0,133,7.579999923706055,44.099998474121094,baseline_ei,74.19000244140625,0.07000000029802322,24.760000228881836,0.17000000178813934,0.800000011920929,65
3224,1,13,215.3699951171875,215.3699951171875,baseline_ei,25.0,0.0,0.0,0.0,75.0,65
3225,2,30,738.6629028320312,738.6629028320312,baseline_ei,40.0,60.0,0.0,0.0,0.0,65
3226,3,22,697.4000244140625,738.6629028320312,baseline_ei,38.290000915527344,47.369998931884766,0.949999988079071,0.6000000238418579,12.869999885559082,65
3227,4,94,716.39501953125,738.6629028320312,baseline_ei,50.0,50.0,0.0,0.0,0.0,65
3228,5,33,703.3133544921875,738.6629028320312,baseline_ei,40.66999816894531,59.2599983215332,0.03999999910593033,0.03999999910593033,0.07000000029802322,65
3229,6,36,162.7067108154297,738.6629028320312,baseline_ei,41.599998474121094,51.43000030517578,2.0999999046325684,4.909999847412109,0.03999999910593033,65
3230,7,37,696.3900146484375,738.6629028320312,baseline_ei,41.630001068115234,45.9900016784668,8.170000076293945,0.03999999910593033,4.239999771118164,65
3231,8,0,45.970001220703125,738.6629028320312,baseline_ei,15.0,0.0,0.0,85.0,0.0,65
3232,9,61,45.529998779296875,738.6629028320312,baseline_ei,45.0,0.0,0.0,55.0,0.0,65
3233,10,14,37.09000015258789,738.6629028320312,baseline_ei,30.0,0.0,0.0,70.0,0.0,65
3234,11,32,770.3499755859375,770.3499755859375,baseline_ei,40.290000915527344,58.81999969482422,0.28999999165534973,0.4099999964237213,0.1899999976158142,65
3235,12,53,649.9485473632812,770.3499755859375,baseline_ei,44.29999923706055,54.68000030517578,0.03999999910593033,0.28999999165534973,0.7799999713897705,65
3236,13,74,318.1919860839844,770.3499755859375,baseline_ei,46.56999969482422,48.90999984741211,3.0799999237060547,1.1100000143051147,0.36000001430511475,65
3237,14,58,543.75,770.3499755859375,baseline_ei,44.75,52.91999816894531,0.20999999344348907,1.3200000524520874,0.8399999737739563,65
3238,15,35,160.6199188232422,770.3499755859375,baseline_ei,41.40999984741211,52.849998474121094,1.8799999952316284,2.5199999809265137,1.4199999570846558,65
3239,16,24,636.47998046875,770.3499755859375,baseline_ei,38.380001068115234,48.279998779296875,0.03999999910593033,0.5699999928474426,12.710000038146973,65
3240,17,26,687.780029296875,770.3499755859375,baseline_ei,38.91999816894531,49.279998779296875,0.09000000357627869,0.949999988079071,10.670000076293945,65
3241,18,42,696.0574951171875,770.3499755859375,baseline_ei,42.33000183105469,51.83000183105469,2.75,2.869999885559082,0.3199999928474426,65
3242,19,89,433.7799987792969,770.3499755859375,baseline_ei,48.970001220703125,50.34000015258789,0.03999999910593033,0.10000000149011612,0.5600000023841858,65
3243,-3,4,14.079999923706055,14.079999923706055,baseline_ei,18.670000076293945,0.27000001072883606,47.09000015258789,24.030000686645508,9.989999771118164,66
3244,-2,127,207.5800018310547,207.5800018310547,baseline_ei,68.94000244140625,26.790000915527344,0.6899999976158142,1.0299999713897705,2.569999933242798,66
3245,-1,52,19.18000030517578,207.5800018310547,baseline_ei,44.0099983215332,0.09000000357627869,0.8999999761581421,54.709999084472656,0.30000001192092896,66
3246,0,114,374.2900085449219,374.2900085449219,baseline_ei,58.54999923706055,37.36000061035156,1.9199999570846558,0.8700000047683716,1.2699999809265137,66
3247,1,80,328.45001220703125,374.2900085449219,baseline_ei,47.130001068115234,46.95000076293945,4.28000020980835,1.0800000429153442,0.5699999928474426,66
3248,2,16,258.43499755859375,374.2900085449219,baseline_ei,34.0099983215332,38.900001525878906,0.7300000190734863,12.680000305175781,13.649999618530273,66
3249,3,120,588.4650268554688,588.4650268554688,baseline_ei,60.0,40.0,0.0,0.0,0.0,66
3250,4,99,117.30500030517578,588.4650268554688,baseline_ei,50.7400016784668,41.04999923706055,1.649999976158142,4.690000057220459,1.8700000047683716,66
3251,5,115,302.25,588.4650268554688,baseline_ei,58.619998931884766,39.88999938964844,0.03999999910593033,1.3200000524520874,0.14000000059604645,66
3252,6,108,140.6999969482422,588.4650268554688,baseline_ei,55.0,0.0,0.0,0.0,45.0,66
3253,7,30,738.6629028320312,738.6629028320312,baseline_ei,40.0,60.0,0.0,0.0,0.0,66
3254,8,33,703.3133544921875,738.6629028320312,baseline_ei,40.66999816894531,59.2599983215332,0.03999999910593033,0.03999999910593033,0.07000000029802322,66
3255,9,123,83.284912109375,738.6629028320312,baseline_ei,61.93000030517578,30.520000457763672,7.050000190734863,0.20000000298023224,0.36000001430511475,66
3256,10,160,14.475000381469727,738.6629028320312,baseline_ei,88.62000274658203,0.30000001192092896,0.3400000035762787,9.640000343322754,1.1100000143051147,66
3257,11,17,226.25,738.6629028320312,baseline_ei,34.130001068115234,42.189998626708984,8.789999961853027,13.220000267028809,1.690000057220459,66
3258,12,32,770.3499755859375,770.3499755859375,baseline_ei,40.290000915527344,58.81999969482422,0.28999999165534973,0.4099999964237213,0.1899999976158142,66
3259,13,15,15.5600004196167,770.3499755859375,baseline_ei,30.0,0.0,70.0,0.0,0.0,66
3260,14,53,649.9485473632812,770.3499755859375,baseline_ei,44.29999923706055,54.68000030517578,0.03999999910593033,0.28999999165534973,0.7799999713897705,66
3261,15,58,543.75,770.3499755859375,baseline_ei,44.75,52.91999816894531,0.20999999344348907,1.3200000524520874,0.8399999737739563,66
3262,16,13,215.3699951171875,770.3499755859375,baseline_ei,25.0,0.0,0.0,0.0,75.0,66
3263,17,35,160.6199188232422,770.3499755859375,baseline_ei,41.40999984741211,52.849998474121094,1.8799999952316284,2.5199999809265137,1.4199999570846558,66
3264,18,42,696.0574951171875,770.3499755859375,baseline_ei,42.33000183105469,51.83000183105469,2.75,2.869999885559082,0.3199999928474426,66
3265,19,0,45.970001220703125,770.3499755859375,baseline_ei,15.0,0.0,0.0,85.0,0.0,66
3266,-3,11,34.349998474121094,34.349998474121094,baseline_ei,19.84000015258789,1.059999942779541,28.700000762939453,33.619998931884766,16.75,67
3267,-2,18,382.45001220703125,382.45001220703125,baseline_ei,34.959999084472656,44.31999969482422,1.7999999523162842,14.010000228881836,4.960000038146973,67
3268,-1,1,16.905000686645508,382.45001220703125,baseline_ei,16.149999618530273,0.46000000834465027,25.3799991607666,51.41999816894531,6.550000190734863,67
3269,0,30,738.6629028320312,738.6629028320312,baseline_ei,40.0,60.0,0.0,0.0,0.0,67
3270,1,177,6.989999771118164,738.6629028320312,baseline_ei,96.2699966430664,0.27000001072883606,2.0199999809265137,0.8500000238418579,0.5099999904632568,67
3271,2,33,703.3133544921875,738.6629028320312,baseline_ei,40.66999816894531,59.2599983215332,0.03999999910593033,0.03999999910593033,0.07000000029802322,67
3272,3,32,770.3499755859375,770.3499755859375,baseline_ei,40.290000915527344,58.81999969482422,0.28999999165534973,0.4099999964237213,0.1899999976158142,67
3273,4,53,649.9485473632812,770.3499755859375,baseline_ei,44.29999923706055,54.68000030517578,0.03999999910593033,0.28999999165534973,0.7799999713897705,67
3274,5,13,215.3699951171875,770.3499755859375,baseline_ei,25.0,0.0,0.0,0.0,75.0,67
3275,6,137,215.92999267578125,770.3499755859375,baseline_ei,77.7300033569336,20.639999389648438,1.5800000429153442,0.03999999910593033,0.03999999910593033,67
3276,7,15,15.5600004196167,770.3499755859375,baseline_ei,30.0,0.0,70.0,0.0,0.0,67
3277,8,58,543.75,770.3499755859375,baseline_ei,44.75,52.91999816894531,0.20999999344348907,1.3200000524520874,0.8399999737739563,67
3278,9,47,325.4200134277344,770.3499755859375,baseline_ei,43.16999816894531,34.0099983215332,3.890000104904175,2.0399999618530273,16.959999084472656,67
3279,10,24,636.47998046875,770.3499755859375,baseline_ei,38.380001068115234,48.279998779296875,0.03999999910593033,0.5699999928474426,12.710000038146973,67
3280,11,26,687.780029296875,770.3499755859375,baseline_ei,38.91999816894531,49.279998779296875,0.09000000357627869,0.949999988079071,10.670000076293945,67
3281,12,119,33.439998626708984,770.3499755859375,baseline_ei,60.0,0.0,0.0,40.0,0.0,67
3282,13,108,140.6999969482422,770.3499755859375,baseline_ei,55.0,0.0,0.0,0.0,45.0,67
3283,14,22,697.4000244140625,770.3499755859375,baseline_ei,38.290000915527344,47.369998931884766,0.949999988079071,0.6000000238418579,12.869999885559082,67
3284,15,19,328.33831787109375,770.3499755859375,baseline_ei,36.880001068115234,41.599998474121094,2.6700000762939453,1.850000023841858,16.989999771118164,67
3285,16,35,160.6199188232422,770.3499755859375,baseline_ei,41.40999984741211,52.849998474121094,1.8799999952316284,2.5199999809265137,1.4199999570846558,67
3286,17,42,696.0574951171875,770.3499755859375,baseline_ei,42.33000183105469,51.83000183105469,2.75,2.869999885559082,0.3199999928474426,67
3287,18,36,162.7067108154297,770.3499755859375,baseline_ei,41.599998474121094,51.43000030517578,2.0999999046325684,4.909999847412109,0.03999999910593033,67
3288,19,40,278.510009765625,770.3499755859375,baseline_ei,42.02000045776367,47.619998931884766,4.590000152587891,3.3399999141693115,2.380000114440918,67
3289,-3,19,328.33831787109375,328.33831787109375,baseline_ei,36.880001068115234,41.599998474121094,2.6700000762939453,1.850000023841858,16.989999771118164,68
3290,-2,12,18.43000030517578,328.33831787109375,baseline_ei,20.56999969482422,0.18000000715255737,35.599998474121094,39.40999984741211,4.159999847412109,68
3291,-1,103,271.55999755859375,328.33831787109375,baseline_ei,53.400001525878906,33.900001525878906,1.1799999475479126,11.34000015258789,0.25,68
3292,0,30,738.6629028320312,738.6629028320312,baseline_ei,40.0,60.0,0.0,0.0,0.0,68
3293,1,13,215.3699951171875,738.6629028320312,baseline_ei,25.0,0.0,0.0,0.0,75.0,68
3294,2,33,703.3133544921875,738.6629028320312,baseline_ei,40.66999816894531,59.2599983215332,0.03999999910593033,0.03999999910593033,0.07000000029802322,68
